Date,AAPL,SPY
2022-03-23,167.27662658691406,424.77044677734375
2022-03-24,171.07012939453125,431.1736145019531
2022-03-25,171.70889282226562,433.27923583984375
2022-03-28,172.57371520996094,436.3611755371094
2022-03-29,175.87582397460938,441.7593688964844
2022-03-30,174.70632934570312,439.0315856933594
2022-03-31,171.6007843017578,432.2743225097656
2022-04-01,171.30596923828125,433.4994201660156
2022-04-04,175.3647918701172,437.2130432128906
2022-04-05,172.04302978515625,431.6904602050781
2022-04-06,168.8686981201172,427.37384033203125
2022-04-07,169.17337036132812,429.5274353027344
2022-04-08,167.15869140625,428.3787841796875
2022-04-11,162.89344787597656,421.05682373046875
2022-04-12,164.7705841064453,419.49676513671875
2022-04-13,167.4633331298828,424.30145263671875
2022-04-14,162.44139099121094,419.0181579589844
2022-04-18,162.22520446777344,419.1904296875
2022-04-19,164.5150146484375,425.9573059082031
2022-04-20,164.3479766845703,425.6414794921875
2022-04-21,163.55194091796875,419.276611328125
2022-04-22,159.00172424316406,407.77203369140625
2022-04-25,160.07296752929688,410.1360778808594
2022-04-26,154.0977325439453,398.2581787109375
2022-04-27,153.87168884277344,399.37799072265625
2022-04-28,160.81983947753906,409.46612548828125
2022-04-29,154.93309020996094,394.3340148925781
2022-05-02,155.23773193359375,396.7076721191406
2022-05-03,156.73150634765625,398.52618408203125
2022-05-04,163.15882873535156,410.6624755859375
2022-05-05,154.06826782226562,396.06640625
2022-05-06,154.79653930664062,393.7022705078125
2022-05-09,149.65895080566406,381.0970153808594
2022-05-10,152.07028198242188,381.9775695800781
2022-05-11,144.186767578125,375.909423828125
2022-05-12,140.3089599609375,375.5169677734375
2022-05-13,144.78713989257812,384.49481201171875
2022-05-16,143.24191284179688,382.93475341796875
2022-05-17,146.88352966308594,390.81182861328125
2022-05-18,138.59645080566406,375.0575866699219
2022-05-19,135.18124389648438,372.7604675292969
2022-05-20,135.41746520996094,372.9232482910156
2022-05-23,140.8502960205078,379.9006652832031
2022-05-24,138.1437225341797,377.0005798339844
2022-05-25,138.30120849609375,380.3313293457031
2022-05-26,141.50973510742188,387.9308776855469
2022-05-27,147.27720642089844,397.4541931152344
2022-05-31,146.48983764648438,395.2240905761719
2022-06-01,146.3618927001953,392.02734375
2022-06-02,148.82240295410156,399.4929504394531
2022-06-03,143.08444213867188,392.9366760253906
